                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    673,                0.41242,                0.53219,                0.85447,                0.03191,                0.04273,                0.04459,                0.03611,                0.89035,                  6.317,                 1.1351,             0.00037161,             0.00037161,             0.00037161
                    674,                0.37379,                 0.5257,                0.82391,                0.03191,                0.04273,                0.04459,                0.03611,                0.89035,                  6.317,                 1.1351,             0.00037117,             0.00037117,             0.00037117
                    675,                0.40255,                 0.5421,                0.85343,                0.03191,                0.04273,                0.04459,                0.03611,                0.89035,                  6.317,                 1.1351,             0.00037073,             0.00037073,             0.00037073
                    676,                0.39653,                0.54867,                0.84441,                0.05164,                 0.0793,                0.04424,                 0.0356,                0.88316,                 6.3132,                 1.1373,             0.00037029,             0.00037029,             0.00037029
                    677,                0.40314,                0.53036,                0.86142,                0.05164,                 0.0793,                0.04424,                 0.0356,                0.88316,                 6.3132,                 1.1373,             0.00036985,             0.00036985,             0.00036985
                    678,                0.45724,                0.58549,                0.90234,                0.05164,                 0.0793,                0.04424,                 0.0356,                0.88316,                 6.3132,                 1.1373,             0.00036941,             0.00036941,             0.00036941
                    679,                0.44995,                0.57088,                0.88929,                0.05164,                 0.0793,                0.04424,                 0.0356,                0.88316,                 6.3132,                 1.1373,             0.00036897,             0.00036897,             0.00036897
                    680,                0.38083,                0.54377,                0.84493,                0.04255,                0.07197,                0.04323,                0.03468,                 0.8828,                 6.3248,                 1.1421,             0.00036853,             0.00036853,             0.00036853
                    681,                0.42308,                 0.5364,                0.84217,                0.04255,                0.07197,                0.04323,                0.03468,                 0.8828,                 6.3248,                 1.1421,             0.00036809,             0.00036809,             0.00036809
                    682,                0.47182,                0.57441,                0.91285,                0.04255,                0.07197,                0.04323,                0.03468,                 0.8828,                 6.3248,                 1.1421,             0.00036765,             0.00036765,             0.00036765
                    683,                0.44997,                0.57911,                0.88276,                0.04255,                0.07197,                0.04323,                0.03468,                 0.8828,                 6.3248,                 1.1421,             0.00036721,             0.00036721,             0.00036721
                    684,                0.43809,                0.54716,                0.85484,                0.03812,                0.06061,                0.04362,                0.03412,                0.88954,                 6.2808,                 1.1543,             0.00036677,             0.00036677,             0.00036677
                    685,                0.40567,                0.57693,                0.84348,                0.03812,                0.06061,                0.04362,                0.03412,                0.88954,                 6.2808,                 1.1543,             0.00036633,             0.00036633,             0.00036633
                    686,                0.41021,                0.54373,                0.85911,                0.03812,                0.06061,                0.04362,                0.03412,                0.88954,                 6.2808,                 1.1543,             0.00036589,             0.00036589,             0.00036589
                    687,                0.42326,                 0.5644,                0.87006,                0.03812,                0.06061,                0.04362,                0.03412,                0.88954,                 6.2808,                 1.1543,             0.00036545,             0.00036545,             0.00036545
                    688,                0.43684,                0.58707,                0.87976,                0.04568,                0.07105,                0.04571,                0.03444,                0.90913,                 6.3197,                 1.1778,             0.00036501,             0.00036501,             0.00036501
                    689,                0.38963,                 0.5647,                0.85165,                0.04568,                0.07105,                0.04571,                0.03444,                0.90913,                 6.3197,                 1.1778,             0.00036457,             0.00036457,             0.00036457
                    690,                0.50294,                 0.6295,                 0.8715,                0.04568,                0.07105,                0.04571,                0.03444,                0.90913,                 6.3197,                 1.1778,             0.00036413,             0.00036413,             0.00036413
                    691,                0.42338,                0.55503,                0.86992,                0.04568,                0.07105,                0.04571,                0.03444,                0.90913,                 6.3197,                 1.1778,             0.00036369,             0.00036369,             0.00036369
                    692,                0.47047,                0.59162,                0.91946,                 0.0394,                 0.0744,                0.04421,                0.03364,                0.93837,                 6.3685,                 1.2039,             0.00036325,             0.00036325,             0.00036325
                    693,                0.41392,                0.54896,                0.86656,                 0.0394,                 0.0744,                0.04421,                0.03364,                0.93837,                 6.3685,                 1.2039,             0.00036281,             0.00036281,             0.00036281
                    694,                 0.4458,                0.54021,                0.89685,                 0.0394,                 0.0744,                0.04421,                0.03364,                0.93837,                 6.3685,                 1.2039,             0.00036237,             0.00036237,             0.00036237
                    695,                0.44396,                0.56847,                 0.8747,                 0.0394,                 0.0744,                0.04421,                0.03364,                0.93837,                 6.3685,                 1.2039,             0.00036193,             0.00036193,             0.00036193
                    696,                0.48729,                0.58565,                0.87702,                0.03934,                0.07483,                0.04392,                0.03345,                0.95848,                 6.4006,                 1.2216,             0.00036149,             0.00036149,             0.00036149
                    697,                0.45987,                0.55933,                0.85965,                0.03934,                0.07483,                0.04392,                0.03345,                0.95848,                 6.4006,                 1.2216,             0.00036105,             0.00036105,             0.00036105
                    698,                0.41289,                0.53422,                0.82755,                0.03934,                0.07483,                0.04392,                0.03345,                0.95848,                 6.4006,                 1.2216,             0.00036061,             0.00036061,             0.00036061
                    699,                0.47035,                0.57761,                0.85305,                0.03934,                0.07483,                0.04392,                0.03345,                0.95848,                 6.4006,                 1.2216,             0.00036017,             0.00036017,             0.00036017
                    700,                0.40974,                0.53548,                0.84337,                0.04475,                0.08561,                0.04082,                0.03136,                0.98601,                 6.4666,                 1.2405,             0.00035973,             0.00035973,             0.00035973
                    701,                0.40223,                 0.5478,                0.84932,                0.04475,                0.08561,                0.04082,                0.03136,                0.98601,                 6.4666,                 1.2405,             0.00035929,             0.00035929,             0.00035929
                    702,                0.51427,                0.65266,                0.91784,                0.04475,                0.08561,                0.04082,                0.03136,                0.98601,                 6.4666,                 1.2405,             0.00035885,             0.00035885,             0.00035885
                    703,                 0.4247,                0.53284,                0.84636,                0.04475,                0.08561,                0.04082,                0.03136,                0.98601,                 6.4666,                 1.2405,             0.00035841,             0.00035841,             0.00035841
                    704,                0.36587,                 0.5466,                0.84752,                0.04476,                0.08486,                 0.0383,                0.02964,                 1.0197,                  6.525,                 1.2672,             0.00035797,             0.00035797,             0.00035797
                    705,                0.48475,                0.60147,                0.90131,                0.04476,                0.08486,                 0.0383,                0.02964,                 1.0197,                  6.525,                 1.2672,             0.00035753,             0.00035753,             0.00035753
                    706,                0.41518,                   0.54,                0.86161,                0.04476,                0.08486,                 0.0383,                0.02964,                 1.0197,                  6.525,                 1.2672,             0.00035709,             0.00035709,             0.00035709
                    707,                0.45114,                0.58387,                0.86931,                0.04476,                0.08486,                 0.0383,                0.02964,                 1.0197,                  6.525,                 1.2672,             0.00035664,             0.00035664,             0.00035664
                    708,                0.45101,                0.54166,                0.85813,                0.04226,                 0.0816,                0.03689,                0.02815,                 1.0639,                 6.5553,                 1.2929,              0.0003562,              0.0003562,              0.0003562
                    709,                0.40933,                0.54792,                0.85761,                0.04226,                 0.0816,                0.03689,                0.02815,                 1.0639,                 6.5553,                 1.2929,             0.00035576,             0.00035576,             0.00035576
                    710,                0.39735,                0.55269,                0.84653,                0.04226,                 0.0816,                0.03689,                0.02815,                 1.0639,                 6.5553,                 1.2929,             0.00035532,             0.00035532,             0.00035532
                    711,                0.45515,                0.59736,                0.88972,                0.04226,                 0.0816,                0.03689,                0.02815,                 1.0639,                 6.5553,                 1.2929,             0.00035488,             0.00035488,             0.00035488
                    712,                0.52367,                0.66546,                0.93944,                0.02995,                0.06316,                0.02951,                0.02125,                 1.0948,                 6.5604,                 1.3075,             0.00035444,             0.00035444,             0.00035444
                    713,                0.41462,                0.55672,                0.85968,                0.02995,                0.06316,                0.02951,                0.02125,                 1.0948,                 6.5604,                 1.3075,               0.000354,               0.000354,               0.000354
                    714,                0.41156,                 0.5588,                0.87645,                0.02995,                0.06316,                0.02951,                0.02125,                 1.0948,                 6.5604,                 1.3075,             0.00035356,             0.00035356,             0.00035356
                    715,                0.43856,                 0.5577,                0.88792,                0.02995,                0.06316,                0.02951,                0.02125,                 1.0948,                 6.5604,                 1.3075,             0.00035312,             0.00035312,             0.00035312
                    716,                0.42789,                0.51496,                 0.8402,                0.02812,                0.05948,                0.02402,                0.01657,                   1.11,                 6.5348,                 1.3171,             0.00035268,             0.00035268,             0.00035268
                    717,                0.43181,                0.58055,                0.84843,                0.02812,                0.05948,                0.02402,                0.01657,                   1.11,                 6.5348,                 1.3171,             0.00035224,             0.00035224,             0.00035224
                    718,                0.39779,                0.53086,                 0.8526,                0.02812,                0.05948,                0.02402,                0.01657,                   1.11,                 6.5348,                 1.3171,              0.0003518,              0.0003518,              0.0003518
                    719,                0.42829,                0.53757,                0.86237,                0.02812,                0.05948,                0.02402,                0.01657,                   1.11,                 6.5348,                 1.3171,             0.00035136,             0.00035136,             0.00035136
                    720,                0.44904,                0.60094,                0.88282,                0.02605,                0.05315,                 0.0195,                0.01332,                 1.1327,                  6.425,                 1.3331,             0.00035092,             0.00035092,             0.00035092
                    721,                0.47591,                0.59729,                0.84558,                0.02605,                0.05315,                 0.0195,                0.01332,                 1.1327,                  6.425,                 1.3331,             0.00035048,             0.00035048,             0.00035048
                    722,                0.48522,                0.57492,                0.84509,                0.02605,                0.05315,                 0.0195,                0.01332,                 1.1327,                  6.425,                 1.3331,             0.00035004,             0.00035004,             0.00035004
                    723,                0.42184,                0.57815,                0.86066,                0.02605,                0.05315,                 0.0195,                0.01332,                 1.1327,                  6.425,                 1.3331,              0.0003496,              0.0003496,              0.0003496
                    724,                0.42305,                0.57077,                0.85121,                0.02156,                0.04091,                0.01649,                0.01213,                 1.1673,                 6.3623,                  1.345,             0.00034916,             0.00034916,             0.00034916
                    725,                0.42151,                0.54856,                0.87255,                0.02156,                0.04091,                0.01649,                0.01213,                 1.1673,                 6.3623,                  1.345,             0.00034872,             0.00034872,             0.00034872
                    726,                0.44682,                 0.6058,                0.88233,                0.02156,                0.04091,                0.01649,                0.01213,                 1.1673,                 6.3623,                  1.345,             0.00034828,             0.00034828,             0.00034828
                    727,                0.41412,                0.52943,                0.88914,                0.02156,                0.04091,                0.01649,                0.01213,                 1.1673,                 6.3623,                  1.345,             0.00034784,             0.00034784,             0.00034784
                    728,                0.47869,                0.62092,                0.88998,                0.02061,                0.03738,                0.01797,                0.01287,                 1.1729,                 6.3223,                 1.3408,              0.0003474,              0.0003474,              0.0003474
                    729,                0.41167,                0.62749,                0.86001,                0.02061,                0.03738,                0.01797,                0.01287,                 1.1729,                 6.3223,                 1.3408,             0.00034696,             0.00034696,             0.00034696
                    730,                0.43355,                0.58479,                0.86007,                0.02061,                0.03738,                0.01797,                0.01287,                 1.1729,                 6.3223,                 1.3408,             0.00034652,             0.00034652,             0.00034652
                    731,                 0.4267,                0.57023,                 0.8518,                0.02061,                0.03738,                0.01797,                0.01287,                 1.1729,                 6.3223,                 1.3408,             0.00034608,             0.00034608,             0.00034608
                    732,                0.41397,                 0.5431,                0.84772,                0.01655,                0.02273,                0.02165,                0.01636,                 1.1626,                 6.3634,                 1.3234,             0.00034564,             0.00034564,             0.00034564
                    733,                0.43022,                0.56788,                0.86953,                0.01655,                0.02273,                0.02165,                0.01636,                 1.1626,                 6.3634,                 1.3234,              0.0003452,              0.0003452,              0.0003452
                    734,                0.39221,                0.52734,                0.85749,                0.01655,                0.02273,                0.02165,                0.01636,                 1.1626,                 6.3634,                 1.3234,             0.00034476,             0.00034476,             0.00034476
                    735,                 0.4512,                0.55758,                0.87085,                0.01655,                0.02273,                0.02165,                0.01636,                 1.1626,                 6.3634,                 1.3234,             0.00034432,             0.00034432,             0.00034432
                    736,                0.44649,                 0.5795,                0.86333,                0.01671,                0.02273,                 0.0236,                0.01787,                 1.1323,                 6.4075,                 1.2969,             0.00034388,             0.00034388,             0.00034388
                    737,                0.42667,                0.53355,                0.83536,                0.01671,                0.02273,                 0.0236,                0.01787,                 1.1323,                 6.4075,                 1.2969,             0.00034344,             0.00034344,             0.00034344
                    738,                0.43329,                0.58255,                0.87862,                0.01671,                0.02273,                 0.0236,                0.01787,                 1.1323,                 6.4075,                 1.2969,               0.000343,               0.000343,               0.000343
                    739,                0.47165,                 0.6668,                0.95115,                0.01671,                0.02273,                 0.0236,                0.01787,                 1.1323,                 6.4075,                 1.2969,             0.00034256,             0.00034256,             0.00034256
                    740,                0.41651,                0.59966,                0.84493,                0.02524,                0.05697,                0.02489,                0.01917,                 1.0875,                 6.4805,                 1.2682,             0.00034212,             0.00034212,             0.00034212
                    741,                0.40117,                 0.5945,                0.87513,                0.02524,                0.05697,                0.02489,                0.01917,                 1.0875,                 6.4805,                 1.2682,             0.00034168,             0.00034168,             0.00034168
                    742,                 0.3529,                0.48906,                0.82799,                0.02524,                0.05697,                0.02489,                0.01917,                 1.0875,                 6.4805,                 1.2682,             0.00034124,             0.00034124,             0.00034124
                    743,                0.38584,                0.52052,                0.85028,                0.02524,                0.05697,                0.02489,                0.01917,                 1.0875,                 6.4805,                 1.2682,              0.0003408,              0.0003408,              0.0003408
                    744,                0.39744,                0.52121,                 0.8559,                 0.0223,                0.03409,                0.02496,                0.01981,                 1.0546,                 6.5944,                 1.2513,             0.00034036,             0.00034036,             0.00034036
                    745,                0.42518,                0.53697,                 0.8814,                 0.0223,                0.03409,                0.02496,                0.01981,                 1.0546,                 6.5944,                 1.2513,             0.00033992,             0.00033992,             0.00033992
                    746,                0.45214,                0.53303,                0.85949,                 0.0223,                0.03409,                0.02496,                0.01981,                 1.0546,                 6.5944,                 1.2513,             0.00033948,             0.00033948,             0.00033948
                    747,                0.44473,                 0.5571,                 0.8449,                 0.0223,                0.03409,                0.02496,                0.01981,                 1.0546,                 6.5944,                 1.2513,             0.00033904,             0.00033904,             0.00033904
                    748,                0.48614,                0.60722,                0.90163,                0.03569,                  0.051,                0.02818,                0.02154,                 1.0377,                 6.6707,                 1.2417,              0.0003386,              0.0003386,              0.0003386
                    749,                0.43179,                0.52124,                0.85792,                0.03569,                  0.051,                0.02818,                0.02154,                 1.0377,                 6.6707,                 1.2417,             0.00033816,             0.00033816,             0.00033816
                    750,                0.41057,                0.52682,                0.86333,                0.03569,                  0.051,                0.02818,                0.02154,                 1.0377,                 6.6707,                 1.2417,             0.00033772,             0.00033772,             0.00033772
                    751,                0.40263,                 0.5314,                0.86387,                0.03569,                  0.051,                0.02818,                0.02154,                 1.0377,                 6.6707,                 1.2417,             0.00033728,             0.00033728,             0.00033728
                    752,                 0.4691,                0.57555,                0.88203,                0.02887,                0.03991,                0.02788,                0.02061,                  1.043,                  6.729,                 1.2441,             0.00033683,             0.00033683,             0.00033683
                    753,                0.40034,                0.57281,                0.86745,                0.02887,                0.03991,                0.02788,                0.02061,                  1.043,                  6.729,                 1.2441,             0.00033639,             0.00033639,             0.00033639
                    754,                0.44162,                0.57245,                0.87825,                0.02887,                0.03991,                0.02788,                0.02061,                  1.043,                  6.729,                 1.2441,             0.00033595,             0.00033595,             0.00033595
                    755,                0.42823,                0.54594,                0.85105,                0.02887,                0.03991,                0.02788,                0.02061,                  1.043,                  6.729,                 1.2441,             0.00033551,             0.00033551,             0.00033551
                    756,                0.41373,                0.51765,                0.85799,                0.03961,                0.05472,                0.02741,                0.02036,                 1.0453,                 6.7102,                 1.2487,             0.00033507,             0.00033507,             0.00033507
                    757,                 0.3708,                0.50847,                0.83494,                0.03961,                0.05472,                0.02741,                0.02036,                 1.0453,                 6.7102,                 1.2487,             0.00033463,             0.00033463,             0.00033463
                    758,                0.42565,                0.55668,                0.89602,                0.03961,                0.05472,                0.02741,                0.02036,                 1.0453,                 6.7102,                 1.2487,             0.00033419,             0.00033419,             0.00033419
                    759,                0.38704,                0.53337,                0.84707,                0.03961,                0.05472,                0.02741,                0.02036,                 1.0453,                 6.7102,                 1.2487,             0.00033375,             0.00033375,             0.00033375
                    760,                0.42734,                0.55244,                0.87233,                0.03732,                0.05308,                0.02652,                0.01975,                 1.0418,                 6.6767,                 1.2454,             0.00033331,             0.00033331,             0.00033331
                    761,                0.38511,                0.54622,                0.85249,                0.03732,                0.05308,                0.02652,                0.01975,                 1.0418,                 6.6767,                 1.2454,             0.00033287,             0.00033287,             0.00033287
                    762,                0.41115,                0.53224,                0.84205,                0.03732,                0.05308,                0.02652,                0.01975,                 1.0418,                 6.6767,                 1.2454,             0.00033243,             0.00033243,             0.00033243
                    763,                0.49592,                0.61212,                0.90903,                0.03732,                0.05308,                0.02652,                0.01975,                 1.0418,                 6.6767,                 1.2454,             0.00033199,             0.00033199,             0.00033199
                    764,                0.42146,                0.53777,                0.86798,                0.03451,                0.04888,                0.02421,                0.01845,                 1.0214,                 6.6093,                 1.2344,             0.00033155,             0.00033155,             0.00033155
                    765,                0.46418,                0.54993,                0.89945,                0.03451,                0.04888,                0.02421,                0.01845,                 1.0214,                 6.6093,                 1.2344,             0.00033111,             0.00033111,             0.00033111
                    766,                0.36656,                0.51401,                0.85296,                0.03451,                0.04888,                0.02421,                0.01845,                 1.0214,                 6.6093,                 1.2344,             0.00033067,             0.00033067,             0.00033067
                    767,                0.38354,                0.52449,                0.84994,                0.03451,                0.04888,                0.02421,                0.01845,                 1.0214,                 6.6093,                 1.2344,             0.00033023,             0.00033023,             0.00033023
                    768,                 0.3867,                0.54783,                0.85531,                0.03267,                0.04614,                0.02488,                0.01803,                0.99348,                 6.5089,                  1.221,             0.00032979,             0.00032979,             0.00032979
                    769,                0.41383,                0.54301,                0.90241,                0.03267,                0.04614,                0.02488,                0.01803,                0.99348,                 6.5089,                  1.221,             0.00032935,             0.00032935,             0.00032935
                    770,                0.41467,                0.52829,                 0.8498,                0.03267,                0.04614,                0.02488,                0.01803,                0.99348,                 6.5089,                  1.221,             0.00032891,             0.00032891,             0.00032891
                    771,                0.42684,                0.58725,                0.88178,                0.03267,                0.04614,                0.02488,                0.01803,                0.99348,                 6.5089,                  1.221,             0.00032847,             0.00032847,             0.00032847
                    772,                0.44358,                0.54975,                0.89057,                0.03218,                0.04614,                0.02469,                0.01832,                0.99962,                 6.3281,                 1.2195,             0.00032803,             0.00032803,             0.00032803
                    773,                0.40042,                0.53146,                0.86377,                0.03218,                0.04614,                0.02469,                0.01832,                0.99962,                 6.3281,                 1.2195,             0.00032759,             0.00032759,             0.00032759
                    774,                0.35624,                0.52465,                0.83627,                0.03218,                0.04614,                0.02469,                0.01832,                0.99962,                 6.3281,                 1.2195,             0.00032715,             0.00032715,             0.00032715
                    775,                 0.4119,                0.54199,                0.85934,                0.03218,                0.04614,                0.02469,                0.01832,                0.99962,                 6.3281,                 1.2195,             0.00032671,             0.00032671,             0.00032671
                    776,                0.42454,                0.56118,                0.87793,                0.04214,                0.05684,                0.02469,                 0.0183,                 1.0159,                 6.1825,                 1.2301,             0.00032627,             0.00032627,             0.00032627
                    777,                0.45564,                0.68669,                 0.8862,                0.04214,                0.05684,                0.02469,                 0.0183,                 1.0159,                 6.1825,                 1.2301,             0.00032583,             0.00032583,             0.00032583
                    778,                0.40684,                0.54901,                0.86111,                0.04214,                0.05684,                0.02469,                 0.0183,                 1.0159,                 6.1825,                 1.2301,             0.00032539,             0.00032539,             0.00032539
                    779,                 0.4299,                0.56391,                0.88855,                0.04214,                0.05684,                0.02469,                 0.0183,                 1.0159,                 6.1825,                 1.2301,             0.00032495,             0.00032495,             0.00032495
                    780,                0.41799,                0.55705,                0.86715,                0.02734,                0.03758,                0.02507,                0.01793,                 1.0288,                 6.0894,                   1.24,             0.00032451,             0.00032451,             0.00032451
                    781,                0.44616,                0.56224,                0.89723,                0.02734,                0.03758,                0.02507,                0.01793,                 1.0288,                 6.0894,                   1.24,             0.00032407,             0.00032407,             0.00032407
                    782,                 0.3867,                0.55284,                 0.8542,                0.02734,                0.03758,                0.02507,                0.01793,                 1.0288,                 6.0894,                   1.24,             0.00032363,             0.00032363,             0.00032363
                    783,                 0.4268,                0.53451,                0.92475,                0.02734,                0.03758,                0.02507,                0.01793,                 1.0288,                 6.0894,                   1.24,             0.00032319,             0.00032319,             0.00032319
                    784,                0.44084,                0.56207,                0.88772,                0.02743,                0.03768,                0.02467,                0.01578,                 1.0469,                 6.0842,                 1.2493,             0.00032275,             0.00032275,             0.00032275
                    785,                0.39314,                0.54221,                 0.8441,                0.02743,                0.03768,                0.02467,                0.01578,                 1.0469,                 6.0842,                 1.2493,             0.00032231,             0.00032231,             0.00032231
                    786,                0.37052,                0.48935,                0.84241,                0.02743,                0.03768,                0.02467,                0.01578,                 1.0469,                 6.0842,                 1.2493,             0.00032187,             0.00032187,             0.00032187
                    787,                0.39554,                0.53598,                0.88089,                0.02743,                0.03768,                0.02467,                0.01578,                 1.0469,                 6.0842,                 1.2493,             0.00032143,             0.00032143,             0.00032143
                    788,                0.41248,                0.54804,                0.86841,                0.02783,                0.03723,                0.02205,                0.01432,                 1.0782,                 6.1141,                 1.2707,             0.00032099,             0.00032099,             0.00032099
                    789,                0.43551,                0.56052,                0.84099,                0.02783,                0.03723,                0.02205,                0.01432,                 1.0782,                 6.1141,                 1.2707,             0.00032055,             0.00032055,             0.00032055
                    790,                0.41285,                 0.5322,                0.84354,                0.02783,                0.03723,                0.02205,                0.01432,                 1.0782,                 6.1141,                 1.2707,             0.00032011,             0.00032011,             0.00032011
                    791,                0.37051,                0.50996,                0.85312,                0.02783,                0.03723,                0.02205,                0.01432,                 1.0782,                 6.1141,                 1.2707,             0.00031967,             0.00031967,             0.00031967
                    792,                0.38553,                0.52003,                0.83029,                0.02636,                0.03049,                0.02012,                0.01301,                 1.1157,                 6.1446,                 1.2881,             0.00031923,             0.00031923,             0.00031923
                    793,                0.41777,                0.58015,                0.89919,                0.02636,                0.03049,                0.02012,                0.01301,                 1.1157,                 6.1446,                 1.2881,             0.00031879,             0.00031879,             0.00031879
                    794,                0.39449,                0.53339,                0.85139,                0.02636,                0.03049,                0.02012,                0.01301,                 1.1157,                 6.1446,                 1.2881,             0.00031835,             0.00031835,             0.00031835
                    795,                0.38078,                0.52347,                0.88587,                0.02636,                0.03049,                0.02012,                0.01301,                 1.1157,                 6.1446,                 1.2881,             0.00031791,             0.00031791,             0.00031791
                    796,                 0.4108,                 0.5559,                0.87337,                0.02888,                0.03412,                0.02054,                0.01415,                 1.1443,                 6.1971,                 1.3079,             0.00031747,             0.00031747,             0.00031747
                    797,                0.38092,                 0.5197,                0.84486,                0.02888,                0.03412,                0.02054,                0.01415,                 1.1443,                 6.1971,                 1.3079,             0.00031703,             0.00031703,             0.00031703
                    798,                0.42654,                0.55662,                 0.8472,                0.02888,                0.03412,                0.02054,                0.01415,                 1.1443,                 6.1971,                 1.3079,             0.00031658,             0.00031658,             0.00031658
                    799,                0.38174,                0.50622,                0.83284,                0.02888,                0.03412,                0.02054,                0.01415,                 1.1443,                 6.1971,                 1.3079,             0.00031614,             0.00031614,             0.00031614
                    800,                0.42201,                0.51774,                0.84724,                0.02734,                0.03587,                0.02095,                0.01496,                 1.1606,                  6.301,                 1.3186,              0.0003157,              0.0003157,              0.0003157
                    801,                0.42343,                  0.551,                 0.8403,                0.02734,                0.03587,                0.02095,                0.01496,                 1.1606,                  6.301,                 1.3186,             0.00031526,             0.00031526,             0.00031526
                    802,                0.38998,                 0.4969,                0.84655,                0.02734,                0.03587,                0.02095,                0.01496,                 1.1606,                  6.301,                 1.3186,             0.00031482,             0.00031482,             0.00031482
                    803,                0.40665,                0.53338,                  0.871,                0.02734,                0.03587,                0.02095,                0.01496,                 1.1606,                  6.301,                 1.3186,             0.00031438,             0.00031438,             0.00031438
                    804,                0.45377,                0.57186,                0.89024,                0.03323,                0.05618,                0.02034,                0.01413,                 1.1794,                 6.4199,                  1.342,             0.00031394,             0.00031394,             0.00031394
                    805,                0.39778,                0.49523,                0.83826,                0.03323,                0.05618,                0.02034,                0.01413,                 1.1794,                 6.4199,                  1.342,              0.0003135,              0.0003135,              0.0003135
                    806,                0.36419,                0.52267,                0.82608,                0.03323,                0.05618,                0.02034,                0.01413,                 1.1794,                 6.4199,                  1.342,             0.00031306,             0.00031306,             0.00031306
